words,rank,title,h1,snippet,links,total_result,snippet_printable_ratio,is_binary_snippet,is_pdf_result,domain,domain_freq,title_query_coverage,h1_query_coverage,title_exact_phrase,title_starts_with_query,title_len_chars,title_len_words,h1_len_chars,snippet_len_chars,h1_missing,is_wikipedia,top10,top3
Machine learning,9,Top Books For Machine Learning Engineers (Recommended by Experts),"
Top Books For Machine Learning Engineers (Recommended By Experts) ",,https://analyticsindiamag.com/top-books-for-machine-learning-engineers-recommended-by-experts/,1970000000,1.0,False,0,analyticsindiamag.com,3,1.0,1.0,1,0,65,9,67,0,0,0,1,0
Machine learning,10,Machine learning at the edge: TinyML is getting big | ZDNet,Machine learning at the edge: TinyML is getting big,"Being able to deploy machine learning applications at the edge is the key to unlocking a multi-billion dollar market. TinyML is the art and science of producing machine learning models frugal enough to work at the edge, and it's seeing rapid growth.",https://www.zdnet.com/article/machine-learning-at-the-edge-tinyml-is-getting-big/,1970000000,1.0,False,0,zdnet.com,2,1.0,1.0,1,1,59,11,51,249,0,0,1,0
Machine learning,11,Using large-scale experiments and machine learning to discover theories of human decision-making | Science,Using large-scale experiments and machine learning to discover theories of human decision-making,Read our COVID-19 research and news.,https://science.sciencemag.org/content/372/6547/1209.abstract,1970000000,1.0,False,0,science.sciencemag.org,1,1.0,1.0,1,0,106,14,96,36,0,0,0,0
Machine learning,12,What is Machine Learning?  | IBM,"  Machine Learning
","Machine learning is a branch of artificial intelligence (AI) and computer science which focuses on the use of data and algorithms to imitate the way that humans learn, gradually improving its accuracy.",https://www.ibm.com/cloud/learn/machine-learning,1970000000,1.0,False,0,ibm.com,18,1.0,1.0,1,0,32,6,19,201,0,0,0,0
Machine learning,13,What is Machine Learning?  | IBM,"  Machine Learning
","Machine learning is a branch of artificial intelligence (AI) and computer science which focuses on the use of data and algorithms to imitate the way that humans learn, gradually improving its accuracy.",https://www.ibm.com/cloud/learn/machine-learning#toc-machine-le-SzgJbkmk,1970000000,1.0,False,0,ibm.com,18,1.0,1.0,1,0,32,6,19,201,0,0,0,0
Machine learning,14,What is Machine Learning?  | IBM,"  Machine Learning
","Machine learning is a branch of artificial intelligence (AI) and computer science which focuses on the use of data and algorithms to imitate the way that humans learn, gradually improving its accuracy.",https://www.ibm.com/cloud/learn/machine-learning#toc-machine-le-K7VszOk6,1970000000,1.0,False,0,ibm.com,18,1.0,1.0,1,0,32,6,19,201,0,0,0,0
Machine learning,15,"
    Top Machine Learning Courses Online - Updated [June 2021]
 | Udemy",Machine Learning Courses,"5,648,990 learners",https://www.udemy.com/topic/machine-learning/,1970000000,1.0,False,0,udemy.com,4,1.0,1.0,1,0,71,11,24,18,0,0,0,0
Machine learning,16,What Is Machine Learning and Why Is It Important?,machine learning ,Machine learning (ML) is a type of artificial intelligence (AI) that allows software applications to become more accurate at predicting outcomes without being explicitly programmed to do so. Machine learning algorithms use historical data as input to predict new output values.,https://searchenterpriseai.techtarget.com/definition/machine-learning-ML,1970000000,0.9927797833935018,False,0,searchenterpriseai.techtarget.com,6,1.0,1.0,1,0,49,9,17,277,0,0,0,0
Machine learning,17,What is Machine Learning? | Emerj,What is Machine Learning?,Get Emerj's AI research and trends delivered to your inbox every week:,https://emerj.com/ai-glossary-terms/what-is-machine-learning/,1970000000,1.0,False,0,emerj.com,1,1.0,1.0,1,0,33,6,25,70,0,0,0,0
Machine learning,18,"What Is Machine Learning? | How It  Works, Techniques &  Applications - MATLAB & Simulink","
				
				Machine Learning
			",,https://www.mathworks.com/discovery/machine-learning.html,1970000000,0.0,True,0,mathworks.com,12,1.0,1.0,1,0,89,15,30,0,0,0,0,0
Machine learning,19,Explore AWS AI and machine learning services, Machine Learning on AWS,"AWS offers the broadest and deepest set of machine learning services and supporting cloud infrastructure, putting machine learning in the hands of every developer, data scientist and expert practitioner. AWS is helping more than one hundred thousand customers accelerate their machine learning journey.",https://aws.amazon.com/machine-learning/,1970000000,0.9966887417218543,False,0,aws.amazon.com,2,1.0,1.0,1,0,44,7,24,302,0,0,0,0
Machine learning,20,"Machine learning, explained  | MIT Sloan","Machine learning, explained ","

Happy Pride Month!
",https://mitsloan.mit.edu/ideas-made-to-matter/machine-learning-explained,1970000000,1.0,False,0,mitsloan.mit.edu,1,1.0,1.0,1,1,40,6,28,21,0,0,0,0
Machine learning,21,Azure Machine Learning - ML as a Service | Microsoft Azure,Azure Machine Learning,Enterprise-grade machine learning service to build and deploy models faster,https://azure.microsoft.com/en-us/services/machine-learning/,1970000000,1.0,False,0,azure.microsoft.com,1,1.0,1.0,1,0,58,11,22,75,0,0,0,0
Machine learning,22,Data Science: Machine Learning | Harvard University,"
                Harvard Online Courses              ","Perhaps the most popular data science methodologies come from machine learning. What distinguishes machine learning from other computer guided decision processes is that it builds prediction algorithms using data. Some of the most popular products that use machine learning include the handwriting readers implemented by the postal service, speech recognition, movie recommendation systems, and spam detectors.",https://online-learning.harvard.edu/course/data-science-machine-learning,1970000000,1.0,False,0,online-learning.harvard.edu,2,1.0,0.0,1,0,51,7,53,410,0,0,0,0
Machine learning,23,Machine Learning Basics | What Is Machine Learning? | Introduction To Machine Learning | Simplilearn - YouTube,h1 not found,Snippet not found,https://www.youtube.com/watch?v=ukzFI9rgwfU,1970000000,1.0,False,0,youtube.com,11,1.0,0.0,1,1,110,17,12,17,0,0,0,0
Machine learning,24,Please Wait... | Cloudflare,Please wait...,"Please stand by, while we are checking your browser...",https://www.deeplearning.ai/programs/,1970000000,1.0,False,0,deeplearning.ai,2,0.0,0.0,0,0,27,4,14,54,0,0,0,0
Machine learning,25,"The Difference Between AI, Machine Learning, and Deep Learning? | NVIDIA Blog","What’s the Difference Between Artificial Intelligence, Machine Learning and Deep Learning?",This is the first of a multi-part series explaining the fundamentals of deep learning by long-time tech journalist Michael Copeland.,https://blogs.nvidia.com/blog/2016/07/29/whats-difference-artificial-intelligence-machine-learning-deep-learning-ai/,1970000000,1.0,False,0,blogs.nvidia.com,2,1.0,1.0,1,0,77,12,90,132,0,0,0,0
Database,1,Database - Wikipedia,Database,"A database is an organized collection of data, generally stored and accessed electronically from a computer system. Where databases are more complex they are often developed using formal design and modeling techniques.
",https://en.wikipedia.org/wiki/Database,1330000000,1.0,False,0,en.wikipedia.org,56,1.0,1.0,1,1,20,3,8,219,0,1,1,1
Database,2,Database model - Wikipedia,Database model,"A database model is a type of data model that determines the logical structure of a database. It fundamentally determines in which manner data can be stored, organized and manipulated. The most popular example of a database model is the relational model, which uses a table-based format.
",https://en.wikipedia.org/wiki/Database_model,1330000000,1.0,False,0,en.wikipedia.org,56,1.0,1.0,1,1,26,4,14,288,0,1,1,1
Database,3,Relational database - Wikipedia,Relational database,"A relational database is a digital database based on the relational model of data, as proposed by E. F. Codd in 1970.[1]
A software system used to maintain relational databases is a relational database management system (RDBMS). Many relational database systems have an option of using the SQL (Structured Query Language) for querying and maintaining the database.[2]
",https://en.wikipedia.org/wiki/Relational_database,1330000000,1.0,False,0,en.wikipedia.org,56,1.0,1.0,1,0,31,4,19,368,0,1,1,1
Database,4,Database server - Wikipedia,Database server,"A database server is a server which uses a database application that provides database services to other computer programs or to computers, as defined by the client–server model.[citation needed][1][2] Database management systems (DBMSs) frequently provide database-server functionality, and some database management systems (such as MySQL) rely exclusively on the client–server model for database access (while others e.g. SQLite are meant for using as an embedded database).
",https://en.wikipedia.org/wiki/Database_server,1330000000,1.0,False,0,en.wikipedia.org,56,1.0,1.0,1,1,27,4,15,477,0,1,1,0
Database,5,Graph database - Wikipedia,Graph database,"In computing, a graph database (GDB) is a database that uses graph structures for semantic queries with nodes, edges, and properties to represent and store data.[1] A key concept of the system is the graph (or edge or relationship). The graph relates the data items in the store to a collection of nodes and edges, the edges representing the relationships between the nodes. The relationships allow data in the store to be linked together directly and, in many cases, retrieved with one operation. Graph databases hold the relationships between data as a priority. Querying relationships is fast because they are perpetually stored in the database. Relationships can be intuitively visualized using graph databases, making them useful for heavily inter-connected data.[2]
",https://en.wikipedia.org/wiki/Graph_database,1330000000,1.0,False,0,en.wikipedia.org,56,1.0,1.0,1,0,26,4,14,772,0,1,1,0
Database,6,What is a Database? - Definition from WhatIs.com,database (DB) ,"A database is a collection of information that is organized so that it can be easily accessed, managed and updated. Computer databases typically contain aggregations of data records or files, containing information about sales transactions or interactions with specific customers.",https://searchdatamanagement.techtarget.com/definition/database,1330000000,0.9892857142857143,False,0,searchdatamanagement.techtarget.com,1,1.0,1.0,1,0,48,8,14,280,0,0,1,0
Database,7,What Is a Database | Oracle,What Is a Database?,Your search did not match any results.,https://www.oracle.com/database/what-is-database/,1330000000,1.0,False,0,oracle.com,2,1.0,1.0,1,0,27,6,19,38,0,0,1,0
Database,8,MySQL,h1 not found,"MySQL Database Service is a fully managed database service to deploy cloud-native applications.  HeatWave, an integrated, high-performance query accelerator that boosts MySQL performance by 400x.
                 Learn More »",https://www.mysql.com/,1330000000,1.0,False,0,mysql.com,1,0.0,0.0,0,0,5,1,12,225,0,0,1,0
Database,9,"What is a Database? Definition, Meaning, Types, Example"," What is a Database? Definition, Meaning, Types, Example ","Before we learn about a database, let us understand - ",https://www.guru99.com/introduction-to-database-sql.html,1330000000,1.0,False,0,guru99.com,5,1.0,1.0,1,0,55,8,57,54,0,0,1,0
Database,10,"database | Definition, Types, & Facts | Britannica",Database,Our editors will review what you’ve submitted and determine whether to revise the article.,https://www.britannica.com/technology/database,1330000000,1.0,False,0,britannica.com,5,1.0,1.0,1,1,50,8,8,90,0,0,1,0
Database,11,What is Database - javatpoint,Database,"Data is a collection of a distinct small unit of information. It can be used in a variety of forms like text, numbers, media, bytes, etc. it can be stored in pieces of paper or electronic memory, etc.  ",https://www.javatpoint.com/what-is-database,1330000000,1.0,False,0,javatpoint.com,5,1.0,1.0,1,0,29,5,8,202,0,0,0,0
Database,12,Database Tutorial for Beginners - YouTube,h1 not found,Snippet not found,https://www.youtube.com/watch?v=wR0jg0eQsZA,1330000000,1.0,False,0,youtube.com,11,1.0,0.0,1,1,41,6,12,17,0,0,0,0
Database,13,SQLite Home Page,h1 not found,"SQLite is a C-language library that implements a
small,
fast,
self-contained, 
high-reliability,
full-featured,
SQL database engine.
SQLite is the most used database engine in the world.
SQLite is built into all mobile phones and most computers and
comes bundled inside countless other applications that people
use every day.
More Information...
",https://www.sqlite.org/,1330000000,1.0,False,0,sqlite.org,1,0.0,0.0,0,0,16,3,12,346,0,0,0,0
Database,14,Database Definition,Database,"A database is a data structure that stores organized information.  Most databases contain multiple tables, which may each include several different fields.  For example, a company database may include tables for products, employees, and financial records.  Each of these tables would have different fields that are relevant to the information stored in the table.",https://techterms.com/definition/database,1330000000,1.0,False,0,techterms.com,1,1.0,1.0,1,1,19,2,8,363,0,0,0,0
Database,15,PostgreSQL: The world's most advanced open source database,PostgreSQL: The World's Most Advanced Open Source Relational Database,"
          PostgreSQL is a powerful, open source object-relational database system with over 30 years of active development
          that has earned it a strong reputation for reliability, feature robustness, and performance.
        ",https://www.postgresql.org/,1330000000,1.0,False,0,postgresql.org,1,1.0,1.0,1,0,58,8,69,235,0,0,0,0
Database,16,The most popular database for modern apps | MongoDB,The database for modern applications,Atlas,https://www.mongodb.com/,1330000000,1.0,False,0,mongodb.com,1,1.0,1.0,1,0,51,9,36,5,0,0,0,0
Database,17,"
	Data and Information Management, Big Data, Data Science - Database Trends and Applications
",DBTA 100 2021: The Companies That Matter Most in Data,"
                The past 15 months have provided an object lesson for all organizations in the importance of being agile and moving quickly to address new challenges and opportunities. The COVID-19 pandemic created even greater urgency to better manage and extract valuable insights from data for companies that were already dealing with expanding regulatory pressures, new data security risks, and burgeoning data volumes.
                Read More
",https://www.dbta.com/,1330000000,0.9955849889624724,False,0,dbta.com,1,1.0,0.0,1,0,95,13,53,453,0,0,0,0
Database,18,SQL CREATE DATABASE Statement,SQL CREATE DATABASE Statement,The CREATE DATABASE statement is used to create a new SQL database.,https://www.w3schools.com/sql/sql_create_db.asp,1330000000,1.0,False,0,w3schools.com,1,1.0,1.0,1,0,29,4,29,67,0,0,0,0
Database,19,Database: Getting Started - Laravel - The PHP Framework For Web Artisans,Database: Getting Started,,https://laravel.com/docs/8.x/database,1330000000,1.0,False,0,laravel.com,1,1.0,1.0,1,1,72,12,25,0,0,0,0,0
Database,20,TARIC Consultation,TARIC Consultation,Accessibility tools,https://ec.europa.eu/taxation_customs/dds2/taric/taric_consultation.jsp?Lang=en,1330000000,1.0,False,0,ec.europa.eu,2,0.0,0.0,0,0,18,2,18,19,0,0,0,0
Database,21,Database | Definition of Database by Merriam-Webster,database,,https://www.merriam-webster.com/dictionary/database,1330000000,1.0,False,0,merriam-webster.com,2,1.0,1.0,1,1,52,7,8,0,0,0,0,0
Database,22,MariaDB Enterprise Open Source Database & SkySQL MariaDB Cloud | MariaDB,Lift and Shift to SkySQL,Database Innovation Summit 2021,https://mariadb.com/,1330000000,1.0,False,0,mariadb.com,1,1.0,0.0,1,0,72,11,24,31,0,0,0,0
Database,23,Enzyme Database - BRENDA,Text-based queries,Snippet not found,https://www.brenda-enzymes.org/,1330000000,1.0,False,0,brenda-enzymes.org,1,1.0,0.0,1,0,24,4,18,17,0,0,0,0
Database,24,Amazon RDS | Cloud Relational Database | Amazon Web Services, Amazon Relational Database Service (RDS),"Amazon Relational Database Service (Amazon RDS) makes it easy to set up, operate, and scale a relational database in the cloud. It provides cost-efficient and resizable capacity while automating time-consuming administration tasks such as hardware provisioning, database setup, patching and backups. It frees you to focus on your applications so you can give them the fast performance, high availability, security and compatibility they need.",https://aws.amazon.com/rds/,1330000000,1.0,False,0,aws.amazon.com,2,1.0,1.0,1,0,60,10,41,442,0,0,0,0
Database,25,"
H2 Database Engine (redirect)
",H2 Database Engine,"
Welcome to H2, the free SQL database. The main feature of H2 are:
",https://www.h2database.com/,1330000000,1.0,False,0,h2database.com,1,1.0,1.0,1,0,31,4,18,67,0,0,0,0
Recurrent neural network,1,Recurrent neural network - Wikipedia,Recurrent neural network,"A recurrent neural network (RNN) is a class of artificial neural networks where connections between nodes form a directed graph along a temporal sequence. This allows it to exhibit temporal dynamic behavior. Derived from feedforward neural networks, RNNs can use their internal state (memory) to process variable length sequences of inputs.[1][2][3] This makes them applicable to tasks such as unsegmented, connected handwriting recognition[4] or speech recognition.[5][6]
",https://en.wikipedia.org/wiki/Recurrent_neural_network,43900000,1.0,False,0,en.wikipedia.org,56,1.0,1.0,1,1,36,5,24,473,0,1,1,1
Recurrent neural network,2,Recursive neural network - Wikipedia,Recursive neural network,"A recursive neural network is a kind of deep neural network created by applying the same set of weights recursively over a structured input, to produce a structured prediction over variable-size input structures, or a scalar prediction on it, by traversing a given structure in topological order. Recursive neural networks, sometimes abbreviated as RvNNs, have been successful, for instance, in learning sequence and tree structures in natural language processing, mainly phrase and sentence continuous representations based on word embedding. RvNNs have first been introduced to learn distributed representations of structure, such as logical terms.[1]
Models and general frameworks have been developed in further works since the 1990s.[2][3]
",https://en.wikipedia.org/wiki/Recursive_neural_network,43900000,1.0,False,0,en.wikipedia.org,56,0.6666666666666666,0.6666666666666666,0,0,36,5,24,744,0,1,1,1
Recurrent neural network,3,Long short-term memory - Wikipedia,Long short-term memory,"Long short-term memory (LSTM) is an artificial recurrent neural network (RNN) architecture[1] used in the field of deep learning. Unlike standard feedforward neural networks, LSTM has feedback connections. It can not only process single data points (such as images), but also entire sequences of data (such as speech or video). For example, LSTM is applicable to tasks such as unsegmented, connected handwriting recognition,[2] speech recognition[3][4] and anomaly detection in network traffic or IDSs (intrusion detection systems).
",https://en.wikipedia.org/wiki/Long_short-term_memory,43900000,1.0,False,0,en.wikipedia.org,56,0.0,0.0,0,0,34,5,22,533,0,1,1,1
Recurrent neural network,4,David Rumelhart - Wikipedia,David Rumelhart,"David Everett Rumelhart (June 12, 1942 – March 13, 2011)[1] was an American psychologist who made many contributions to the formal analysis of human cognition, working primarily within the frameworks of mathematical psychology, symbolic artificial intelligence, and parallel distributed processing. He also admired formal linguistic approaches to cognition, and explored the possibility of formulating a formal grammar to capture the structure of stories.
",https://en.wikipedia.org/wiki/David_Rumelhart,43900000,1.0,False,0,en.wikipedia.org,56,0.0,0.0,0,0,27,4,15,456,0,1,1,0
Recurrent neural network,5,CS 230 - Recurrent Neural Networks Cheatsheet,"
Recurrent Neural Networks cheatsheet
  Star
",Shervine Amidi,https://stanford.edu/~shervine/teaching/cs-230/cheatsheet-recurrent-neural-networks,43900000,1.0,False,0,stanford.edu,4,0.6666666666666666,0.6666666666666666,1,0,45,7,45,14,0,0,1,0
Recurrent neural network,6,What are Recurrent Neural Networks?  | IBM,"  Recurrent Neural Networks
","A recurrent neural network (RNN) is a type of artificial neural network which uses sequential data or time series data. These deep learning algorithms are commonly used for ordinal or temporal problems, such as language translation, natural language processing (nlp), speech recognition, and image captioning; they are incorporated into popular applications such as Siri, voice search, and Google Translate. Like feedforward and convolutional neural networks (CNNs), recurrent neural networks utilize training data to learn. They are distinguished by their “memory” as they take information from prior inputs to influence the current input and output. While traditional deep neural networks assume that inputs and outputs are independent of each other, the output of recurrent neural networks depend on the prior elements within the sequence. While future events would also be helpful in determining the output of a given sequence, unidirectional recurrent neural networks cannot account for these events in their predictions.",https://www.ibm.com/cloud/learn/recurrent-neural-networks,43900000,1.0,False,0,ibm.com,18,0.6666666666666666,0.6666666666666666,1,0,42,7,28,1026,0,0,1,0
Recurrent neural network,7,What are Recurrent Neural Networks?  | IBM,"  Recurrent Neural Networks
","A recurrent neural network (RNN) is a type of artificial neural network which uses sequential data or time series data. These deep learning algorithms are commonly used for ordinal or temporal problems, such as language translation, natural language processing (nlp), speech recognition, and image captioning; they are incorporated into popular applications such as Siri, voice search, and Google Translate. Like feedforward and convolutional neural networks (CNNs), recurrent neural networks utilize training data to learn. They are distinguished by their “memory” as they take information from prior inputs to influence the current input and output. While traditional deep neural networks assume that inputs and outputs are independent of each other, the output of recurrent neural networks depend on the prior elements within the sequence. While future events would also be helpful in determining the output of a given sequence, unidirectional recurrent neural networks cannot account for these events in their predictions.",https://www.ibm.com/cloud/learn/recurrent-neural-networks#toc-what-are-r-btVB33l5,43900000,1.0,False,0,ibm.com,18,0.6666666666666666,0.6666666666666666,1,0,42,7,28,1026,0,0,1,0
Recurrent neural network,8,What are Recurrent Neural Networks?  | IBM,"  Recurrent Neural Networks
","A recurrent neural network (RNN) is a type of artificial neural network which uses sequential data or time series data. These deep learning algorithms are commonly used for ordinal or temporal problems, such as language translation, natural language processing (nlp), speech recognition, and image captioning; they are incorporated into popular applications such as Siri, voice search, and Google Translate. Like feedforward and convolutional neural networks (CNNs), recurrent neural networks utilize training data to learn. They are distinguished by their “memory” as they take information from prior inputs to influence the current input and output. While traditional deep neural networks assume that inputs and outputs are independent of each other, the output of recurrent neural networks depend on the prior elements within the sequence. While future events would also be helpful in determining the output of a given sequence, unidirectional recurrent neural networks cannot account for these events in their predictions.",https://www.ibm.com/cloud/learn/recurrent-neural-networks#toc-types-of-r-q1VkG6gm,43900000,1.0,False,0,ibm.com,18,0.6666666666666666,0.6666666666666666,1,0,42,7,28,1026,0,0,1,0
Recurrent neural network,9,Recurrent Neural Networks. Remembering what’s important | by Mahendran Venkatachalam | Towards Data Science,Recurrent Neural Networks,Sign in,https://towardsdatascience.com/recurrent-neural-networks-d4642c9bc7ce,43900000,1.0,False,0,towardsdatascience.com,9,0.6666666666666666,0.6666666666666666,1,1,107,14,25,7,0,0,1,0
Recurrent neural network,10,"
      
        A Beginner's Guide to LSTMs and Recurrent Neural Networks | Pathmind
      
    ",A Beginner's Guide to LSTMs and Recurrent Neural Networks,"Data can only be understood backwards; but it must be lived forwards. — Søren Kierkegaard, Journals*",https://wiki.pathmind.com/lstm,43900000,0.98,False,0,wiki.pathmind.com,5,0.6666666666666666,0.6666666666666666,1,0,96,11,57,100,0,0,1,0
Recurrent neural network,11,Recurrent Neural Networks (RNN) with Keras  |  TensorFlow Core,Recurrent Neural Networks (RNN) with Keras,,https://www.tensorflow.org/guide/keras/rnn,43900000,1.0,False,0,tensorflow.org,1,0.6666666666666666,0.6666666666666666,1,1,62,9,42,0,0,0,0,0
Recurrent neural network,12,Recurrent Neural Network - an overview | ScienceDirect Topics,Recurrent Neural Network,Recurrent neural networks (RNNs) are a class of neural networks that are naturally suited to processing time-series data and other sequential data.,https://www.sciencedirect.com/topics/engineering/recurrent-neural-network,43900000,1.0,False,0,sciencedirect.com,5,1.0,1.0,1,1,61,9,24,147,0,0,0,0
Recurrent neural network,13,What are recurrent neural networks (RNN)? – TechTalks,What are recurrent neural networks (RNN)?,"This article is part of Demystifying AI, a series of posts that (try to) disambiguate the jargon and myths surrounding AI.",https://bdtechtalks.com/2020/06/08/what-is-recurrent-neural-network-rnn/,43900000,0.9918032786885246,False,0,bdtechtalks.com,3,0.6666666666666666,0.6666666666666666,1,0,53,8,41,122,0,0,0,0
Recurrent neural network,14,Understanding RNN and LSTM. What is Neural Network? | by Aditi Mittal | Medium,Understanding RNN and LSTM,Sign in,https://aditi-mittal.medium.com/understanding-rnn-and-lstm-f7cdf6dfc14e,43900000,1.0,False,0,aditi-mittal.medium.com,1,0.6666666666666666,0.0,0,0,78,14,26,7,0,0,0,0
Recurrent neural network,15,Access denied | builtin.com used Cloudflare to restrict access,"
Error
1020
",This website is using a security service to protect itself from online attacks.,https://builtin.com/data-science/recurrent-neural-networks-and-lstm,43900000,1.0,False,0,builtin.com,3,0.0,0.0,0,0,62,9,12,79,0,0,0,0
Recurrent neural network,16,Recurrent Neural Network (RNN) Tutorial for Beginners,Recurrent Neural Network (RNN) Tutorial for Beginners,,https://www.simplilearn.com/tutorials/deep-learning-tutorial/rnn,43900000,1.0,False,0,simplilearn.com,2,1.0,1.0,1,1,53,7,53,0,0,0,0,0
Recurrent neural network,17,Beginner’s Guide on Recurrent Neural Networks with PyTorch,A Beginner’s Guide on Recurrent Neural Networks with PyTorch,"Although the content is introductory, the post assumes that you at least have a basic understanding of normal feed-forward neural nets.",https://blog.floydhub.com/a-beginners-guide-on-recurrent-neural-networks-with-pytorch/,43900000,1.0,False,0,blog.floydhub.com,1,0.6666666666666666,0.6666666666666666,1,0,58,8,60,135,0,0,0,0
Recurrent neural network,18,Introduction to Recurrent Neural Network - GeeksforGeeks,h1 not found,"Recurrent Neural Network(RNN) are a type of Neural Network where the output from previous step are fed as input to the current step. In traditional neural networks, all the inputs and outputs are independent of each other, but in cases like when it is required to predict the next word of a sentence, the previous words are required and hence there is a need to remember the previous words. Thus RNN came into existence, which solved this issue with the help of a Hidden Layer. The main and most important feature of RNN is Hidden state, which remembers some information about a sequence.",https://www.geeksforgeeks.org/introduction-to-recurrent-neural-network/,43900000,1.0,False,0,geeksforgeeks.org,5,1.0,0.0,1,0,56,7,12,588,0,0,0,0
Recurrent neural network,19,"What is Recurrent Neural Network (RNN)? Deep Learning Tutorial 33 (Tensorflow, Keras & Python) - YouTube",h1 not found,Snippet not found,https://www.youtube.com/watch?v=Y2wfIKQyd1I,43900000,1.0,False,0,youtube.com,11,1.0,0.0,1,0,104,16,12,17,0,0,0,0
Recurrent neural network,20,The Unreasonable Effectiveness of Recurrent Neural Networks,The Unreasonable Effectiveness of Recurrent Neural Networks,"May 21, 2015",http://karpathy.github.io/2015/05/21/rnn-effectiveness/,43900000,1.0,False,0,karpathy.github.io,1,0.6666666666666666,0.6666666666666666,1,0,59,7,59,12,0,0,0,0
Recurrent neural network,21,Recurrent Neural Network Guide - a Deep Dive in RNN - neptune.ai,Recurrent Neural Network Guide – a Deep Dive in RNN,Blog » Computer Vision » Recurrent Neural Network Guide – a Deep Dive in RNN,https://neptune.ai/blog/recurrent-neural-network-guide,43900000,1.0,False,0,neptune.ai,2,1.0,1.0,1,1,64,12,51,76,0,0,0,0
Recurrent neural network,22,Frontiers | Application of Convolutional Recurrent Neural Network for Individual Recognition Based on Resting State fMRI Data | Neuroscience,"

Frontiers in Neuroscience
                            
",Impact Factor 3.707 | CiteScore 5.1More on impact ›,https://www.frontiersin.org/articles/10.3389/fnins.2019.00434/full,43900000,1.0,False,0,frontiersin.org,2,1.0,0.0,1,0,140,19,58,51,0,0,0,0
Recurrent neural network,23,Title not found,h1 not found,,https://www.cs.toronto.edu/~tingwuwang/rnn_tutorial.pdf,43900000,0.985697193345371,True,1,cs.toronto.edu,1,0.0,0.0,0,0,15,3,12,0,0,0,0,0
Recurrent neural network,24,Recurrent Neural Network (RNN) - MATLAB & Simulink,"
				
				Recurrent Neural Network (RNN)
			",A recurrent neural network (RNN) is a deep learning network structure that uses information of the past to improve the performance of the network on current and future inputs. What makes RNNs unique is that the network contains a hidden state and loops. The looping structure allows the network to store past information in the hidden state and operate on sequences.,https://www.mathworks.com/discovery/rnn.html,43900000,1.0,False,0,mathworks.com,12,1.0,1.0,1,1,50,8,44,366,0,0,0,0
Recurrent neural network,25,Recurrent Neural Network Grammars - ACL Anthology,h1 not found,"Chris Dyer,
Adhiguna Kuncoro,
Miguel Ballesteros,
Noah A. Smith",https://www.aclweb.org/anthology/N16-1024,43900000,1.0,False,0,aclweb.org,1,1.0,0.0,1,1,49,7,12,63,0,0,0,0
Supervised learning,1,Supervised learning - Wikipedia,Supervised learning,"Supervised learning (SL) is the machine learning task of learning a function that maps an input to an output based on example input-output pairs.[1] It infers a function from labeled training data consisting of a set of training examples.[2] In supervised learning, each example is a pair consisting of an input object (typically a vector) and a desired output value (also called the supervisory signal). A supervised learning algorithm analyzes the training data and produces an inferred function, which can be used for mapping new examples. An optimal scenario will allow for the algorithm to correctly determine the class labels for unseen instances. This requires the learning algorithm to generalize from the training data to unseen situations in a ""reasonable"" way (see inductive bias). This statistical quality of an algorithm is measured through the so-called generalization error.[3]
",https://en.wikipedia.org/wiki/Supervised_learning,53100000,1.0,False,0,en.wikipedia.org,56,1.0,1.0,1,1,31,4,19,893,0,1,1,1
Supervised learning,2,Supervised Learning Methods using Python | by Himanshu Singh | Medium,Supervised Learning Methods using Python,Sign in,https://medium.com/@himanshuit3036/supervised-learning-methods-using-python-bb85b8c4e0b7,53100000,1.0,False,0,medium.com,6,1.0,1.0,1,1,69,11,40,7,0,0,1,1
Supervised learning,3,Supervised and Unsupervised Machine Learning Algorithms,Supervised and Unsupervised Machine Learning Algorithms,"Last Updated on August 20, 2020",https://machinelearningmastery.com/supervised-and-unsupervised-machine-learning-algorithms/,53100000,1.0,False,0,machinelearningmastery.com,7,1.0,1.0,0,0,55,6,55,31,0,0,1,1
Supervised learning,4,What is Supervised Learning?  | IBM,"  Supervised Learning
","Supervised learning, also known as supervised machine learning, is a subcategory of machine learning and artificial intelligence. It is defined by its use of labeled datasets to train algorithms that to classify data or predict outcomes accurately. As input data is fed into the model, it adjusts its weights until the model has been fitted appropriately, which occurs as part of the cross validation process. Supervised learning helps organizations solve for a variety of real-world problems at scale, such as classifying spam in a separate folder from your inbox.",https://www.ibm.com/cloud/learn/supervised-learning,53100000,1.0,False,0,ibm.com,18,1.0,1.0,1,0,35,6,22,565,0,0,1,0
Supervised learning,5,What is Supervised Learning?  | IBM,"  Supervised Learning
","Supervised learning, also known as supervised machine learning, is a subcategory of machine learning and artificial intelligence. It is defined by its use of labeled datasets to train algorithms that to classify data or predict outcomes accurately. As input data is fed into the model, it adjusts its weights until the model has been fitted appropriately, which occurs as part of the cross validation process. Supervised learning helps organizations solve for a variety of real-world problems at scale, such as classifying spam in a separate folder from your inbox.",https://www.ibm.com/cloud/learn/supervised-learning#toc-how-superv-A-QjXQz-,53100000,1.0,False,0,ibm.com,18,1.0,1.0,1,0,35,6,22,565,0,0,1,0
